name,type,tag,lat,lng
UVA Breast Care Center,medical,clinic,38.0213492,-78.4351385
Charlottesville ENT Associates,medical,doctors,38.0209731,-78.4352619
All Smiles Orthodontics,medical,dentist,38.7128091,-77.2149423
Mid Atlantic Spinal Rehab & Chiropractic,medical,alternative,39.1724359,-76.6309606
Aspen Dental,medical,dentist,39.193465,-76.6098051
Excelsia Injury Care,medical,yes,39.1788541,-76.6159804
We Care Arundel Health Services,medical,yes,39.1520216,-76.6300628
Burwood Village Dentistry,medical,dentist,39.2005054,-76.6398876
Ulery Dental & Orthodontics,medical,dentist,39.2000757,-76.6397777
Psychological and Life Skills Associates,medical,doctors,38.6511024,-77.3168267
Smile Dental Care,medical,dentist,38.6517457,-77.3168987
Stefano Dental Center,medical,dentist,38.6514816,-77.3167672
Social Skills Center,medical,doctors,38.651321,-77.3167207
Bella Doña,medical,counselling,38.6511614,-77.3167154
"Christine L. Mai, D.D.S., P.C.",medical,dentist,38.6516471,-77.3167891
One Care Medical,medical,clinic,38.6510516,-77.3172586
Pinnacle Dermatology,medical,doctors,38.6520476,-77.3171361
ATI Physical Therapy,medical,physiotherapist,39.1990236,-76.639955
PM Pediatrics,medical,clinic,39.1964048,-76.613825
MHC HealthCare,medical,clinic,39.1637781,-76.6230053
THE HEALTHY MAN CLINIC,medical,doctor,38.9931609,-77.0285495
The Chiropractic Office,medical,alternative,38.0667722,-78.4957693
iSmile Dental Care,medical,dentist,38.8421427,-77.2702997
Valley Cryo,medical,alternative,38.0294567,-78.4827766
Parker Dental Associates of Ivy,medical,dentist,38.0448243,-78.5167634
Charlottesville Skin and Laser Center,medical,doctors,38.0448061,-78.5166906
Willis and Associates Family Dentistry,medical,dentist,38.0447008,-78.5168392
Family Dentistry,medical,dentist,38.8503654,-77.3334977
Greene Care Clinic,medical,clinic,38.2963402,-78.4404294
Ledwith-Lewis Free Clinic,medical,clinic,37.927518,-76.8600288
Shenandoah Community Health Clinic,medical,clinic,38.8679214,-78.5158303
Vienna Eyecare Center,medical,optometrist,38.9075518,-77.2593675
Vienna Counseling,medical,counselling,38.9076568,-77.2592207
"Covel, Stack and Henon, DDS, P.C.",medical,dentist,38.9077288,-77.2591387
The DC Dentist,medical,dentist,38.8823482,-76.9918151
Kaiser Permanente - Largo Medical Center,medical,hospital,38.9069605,-76.8355881
Calvary Counseling Center,medical,counselling,38.7663267,-77.4780036
Maryland Brain Spine and Pain,medical,yes,38.9477116,-76.7363576
The Dental Office at River House,medical,dentist,38.8648521,-77.0639697
Tend,medical,dentist,38.9041489,-77.0436981
Panoptic Eye Care,medical,optometrist,39.0233024,-76.6917328
Reston Heights Dental,medical,dentist,38.9493417,-77.3550217
Elite,medical,physiotherapist,38.7213632,-75.076885
Body Scientific Aesthetics,medical,yes,39.4180379,-76.6143844
Beebe Healthcare Walk-In Care,medical,clinic,38.7230243,-75.1399218
Independence Prosthetics Orthotics Inc.,medical,medical_supply,38.7263563,-75.1277295
Bayhealth Urgent Careh,medical,clinic,38.7318471,-75.2599267
Unnamed clinic,medical,clinic,38.9742304,-76.2772609
@my favorite doctor,medical,alternative,39.0433906,-77.1054883
Eye See,medical,optometrist,39.0444044,-77.1065718
"L. Jones Dove, DDS, & Associates;The Tooth Spa",medical,dentist,38.9970674,-76.9089719
Aspen Dental,medical,dentist,38.0539651,-78.4976847
ATI Physical Therapy,medical,physiotherapist,38.7238693,-75.1253895
First Call Medical Center,medical,clinic,39.1795456,-76.6679226
Valley Health Urgent Care Express,medical,clinic,39.0832246,-78.2017144
American Red Cross,medical,blood_donation,38.0835833,-78.4710695
Catalyst Orthopedic & Sports Physical Therapy,medical,physiotherapist,39.1734858,-76.8344555
Unnamed dentist,medical,dentist,39.17574,-76.8297647
ATI Physical Therapy,medical,physiotherapist,39.3646692,-77.1602816
Dr. Cho Autism Behavioral Therapy,medical,psychotherapist,38.6548629,-77.2343816
Specialist Care Endodontics,medical,dentist,38.6550113,-77.2345645
NovaCate Rehabilitation,medical,rehabilitation,39.6831021,-75.7335995
Lake Shore Family Dental,medical,dentist,39.120644,-76.5148721
ATI Physical Therapy,medical,physiotherapist,39.1241801,-76.5889897
Concentra Urgent Care,medical,clinic,39.0280368,-76.9185829
Concentra Physical Therapy,medical,physiotherapist,39.0280363,-76.9191656
"John P. O'melia, DDS",medical,dentist,39.1333645,-76.5177639
4 Oaks Physical Therapy,medical,physiotherapist,39.1317487,-76.5580464
CoreLife,medical,doctors,39.1317334,-76.5579484
Unnamed dentist,medical,dentist,39.1521054,-76.6151916
Amazing Smiles,medical,dentist,39.1912705,-76.6165441
ARS of Aberdeen,medical,yes,39.5096051,-76.1647929
American Red Cross,medical,blood_donation,39.0499183,-77.1036945
Drayer Physical Therapy,medical,physiotherapist,39.5695479,-76.3576722
Advanced Urgent Care - Kaiser Permanente Largo Medical Center,medical,clinic,38.9070674,-76.8355374
Carroll Eye Care,medical,optometrist,39.5831346,-76.9916528
"Dr. Jennifer W. Chalker, DDS",medical,dentist,38.4057797,-78.8284095
Massanutten Dental Team And Oral Surgery,medical,dentist,38.406188,-78.8291272
Smallwood Dental Solutions,medical,dentist,38.406398,-78.8292415
Jen’s Gentle Dentistry,medical,dentist,38.4110542,-78.864684
Sonrisas Family Dentistry,medical,dentist,38.4113792,-78.8646257
Harrisonburg Family And Cosmetic Dentistry,medical,dentist,38.4067298,-78.8615805
The Centers for Advanced Orthopaedics,medical,physiotherapist,39.5733585,-76.9830455
The Centers for Advanced ENT Care,medical,doctors,39.494126,-76.659972
Resilient Health Acupuncture and Wellness,medical,alternative,39.4940411,-76.6599652
Skyline Dental Arts,medical,dentist,38.4312111,-78.8434006
Ken Copeland Family Dentistry,medical,dentist,38.4255202,-78.8571736
Rocktown Family Dental Care,medical,dentist,38.4271729,-78.8479171
Garrison Family Dentistry,medical,dentist,38.4302388,-78.8482509
Exceptional Smiles Family Dentistry,medical,dentist,38.4294226,-78.8571059
Caitlin Batchelor Dentistry,medical,dentist,38.4283216,-78.8533025
All Smiles Harrisonburg,medical,dentist,38.4303314,-78.8481618
Harrisonburg Family Dentistry,medical,dentist,38.4797619,-78.8722912
Allen D Phillips D.D.S.,medical,dentist,38.4407922,-78.8567269
Stacie Dietz DDS,medical,dentist,38.4791172,-78.8719245
Tilghman Orthodontics,medical,dentist,38.3423586,-75.2178841
Fyzical,medical,physiotherapist,38.5554483,-75.0833063
Unnamed doctors,medical,doctors,38.524724,-75.056085
Ever/Body Arlington,medical,doctors,38.8876987,-77.091121
Ever/Body Cabin John,medical,doctors,39.0401153,-77.1558136
Fascia Lines,medical,physiotherapist,39.143525,-78.1886273
South Riding Smiles,medical,dentist,38.9244835,-77.5217327
Pediatric Dentistry of South Riding,medical,dentist,38.924464,-77.521596
"Arthritis & Sports | Orthopaedics, Physical Therapy & Wellness",medical,doctors,38.92459,-77.5217599
"Community Health Clinic - Richlands ProAesthetics, MedSpa, and Cosmetology",medical,clinic,38.9245419,-77.5217457
The Virginia Institute for Surgical Arts,medical,yes,38.9246492,-77.5217811
Kravitz Orthodontics,medical,dentist,38.9247646,-77.5215503
University of Maryland Orthopaedics,medical,doctors,39.4918854,-76.6653668
Unnamed optometrist,medical,optometrist,38.7229975,-76.6573624
Longtide Wellness Collective,medical,physiotherapist,38.0267366,-78.4677264
Transcendant Truth Inc.,medical,counselling,38.2249632,-77.4250618
Any Lab Test Now,medical,laboratory,39.0401177,-77.4120065
Professional Vision,medical,optometrist,39.4438795,-76.6251263
"Audiology Associates, Inc.",medical,audiologist,39.4439136,-76.6251413
Haymarket Family & Cosmetic Dentistry,medical,dentist,38.8130435,-77.6377321
Anchor Primary Care,medical,clinic,37.9610643,-76.75694
Family Medicine - Vincent P. Wroblewski,medical,doctors,39.4226819,-76.6193539
Adventist Medical Group,medical,yes,38.9993651,-77.0256601
Virginian Rehabilitation & Wellness,medical,rehabilitation,38.8867532,-77.4419225
Octapharma Plasma,medical,blood_donation,39.3081355,-76.7538158
Robert's Oxygen,medical,medical_supply,39.4774367,-76.6435732
Maryland Dental Center,medical,dentist,39.179545,-77.236539
MedStar Health: Urgent Care,medical,clinic,39.1793801,-77.2380285
Frensenius Kidney Center,medical,clinic,38.6516513,-77.3042043
Endocentre,medical,clinic,39.1484032,-76.6400688
Plastic Surgery Center,medical,clinic,39.1486993,-76.639742
New Life Dental,medical,dentist,39.1976549,-77.2581048
King Chiropractic,medical,alternative,39.1737455,-77.2041891
Eye One Virginia,medical,doctors,38.1878149,-79.0257751
American Red Cross,medical,blood_donation,38.4262584,-78.8461137
Middlebrook Pediatrics,medical,doctors,39.160916,-77.2024667
Clarksburg Pediatrics,medical,doctors,39.1607616,-77.202993
The Joint Chiropractic,medical,alternative,38.8190263,-77.142124
Valley Dental Care,medical,dentist,38.4803392,-77.9817185
Mindful Medicine,medical,alternative,39.1498426,-77.0266242
NuSet Dental Implants and Oral Surgery,medical,dentist,39.206216,-76.9426428
Columbia Family Eye Care,medical,optometrist,39.204358,-76.9426495
Ace Dental,medical,dentist,39.2989929,-76.8969479
Nishan R Hamlin dmd General Dentistry,medical,dentist,38.8907829,-76.9982487
LabCorp,medical,laboratory,38.2792766,-77.5323666
Caring Chiropractor,medical,alternative,38.8847395,-76.9970228
Metro Health,medical,doctors,38.8857032,-76.9979713
Active Physical Therapy,medical,physiotherapist,38.8852726,-76.9968671
Tend,medical,dentist,38.8856757,-76.9978974
Seven Corners Medical and Dental,medical,doctor,38.8668522,-77.1435337
The Brace Place - Salisbury,medical,dentist,38.3400533,-75.6076401
"Chantal Tshikaya, D.D.S., P.C/Clearbright Cosmetic Dentistry",medical,dentist,39.0413766,-77.0303962
SMB Orthodontics,medical,dentist,39.1510983,-77.0680228
Progressive Radiology,medical,clinic,39.1517844,-77.0656274
Russell Park Smiles,medical,dentist,39.1593025,-77.2144799
Greater Maryland Oral Surgery & Dental Implants,medical,dentist,39.1597588,-77.2148557
Allcare,medical,clinic,38.9463054,-77.065037
Jessa Medical Supply,medical,medical_supply,39.1250416,-77.2391224
Supertooth,medical,dentist,39.1249965,-77.2391968
Dulac Dental of Springfield,medical,dentist,38.7839131,-77.1827095
Smiles By Joshi,medical,dentist,39.1563434,-77.0666377
Coulter & Casper Pediatric Dentistry,medical,dentist,38.9583288,-77.0842296
Centers For Advanced Orthopedics,medical,doctors,39.1552722,-77.067805
Kentlands Dental and Orthodontic Group,medical,dentist,39.1219107,-77.2383372
Aspen Dental,medical,dentist,39.5759654,-76.9861249
Children’s Urgent Care,medical,clinic,39.575703,-76.9860085
Well by Kaiser Permanente,medical,clinic,38.9610262,-77.0862902
Kurt B Linkoff DDS,medical,dentist,39.4012011,-76.9432687
Sport & Family Physical Therpy,medical,physiotherapist,39.3088032,-76.8981217
Petite Smiles,medical,dentist,38.7139085,-77.234317
Unnamed clinic,medical,clinic,39.3815513,-76.822466
PT Solutions,medical,physiotherapist,38.8724241,-77.1615525
Inova Primary Care - Dunn Loring,medical,doctors,38.881894,-77.2280748
Unnamed doctors,medical,doctors,39.4287904,-76.6244763
Catherine Mendoza Counseling Services,medical,counselling,38.8813624,-78.5058758
Christiana Care Imaging at Elkton,medical,doctors,39.5903925,-75.8251862
Bethesda Chevy Chase Surgery Center,medical,doctors,38.9786302,-77.0980505
Chevy Chase Pediatric Center,medical,doctors,38.9785816,-77.0979369
Select Physical Therapy,medical,physiotherapist,38.6367173,-77.2971348
"Primary Medicine, LLC",medical,clinic,39.172503,-76.6049833
One Medical,medical,clinic,38.9808528,-77.0948335
Morrison Cosmetic & General Dentistry,medical,dentist,38.9812231,-77.096817
Vascular Surgery Associates,medical,doctors,39.4326536,-76.6236528
Jenny Craig,medical,counselling,38.978418,-77.0906588
BCC Dental Care,medical,dentist,38.9783572,-77.0906554
Unnamed dentist,medical,dentist,38.473948,-77.4375191
Renew Body Wellness Center,medical,doctor,39.6845832,-75.7303972
Health Vitality Clinic,medical,medical_supply,39.0148356,-76.6978213
Ambient Medical Care,medical,clinic,38.6468725,-75.5934864
Doctors of Physical Therapy,medical,physiotherapist,38.6439943,-75.5987329
Park West,medical,clinic,39.3367506,-76.663919
Restorative Health,medical,clinic,38.9524359,-77.0812049
Aesthetic & Family Dentistry,medical,dentist,38.9563226,-77.0831722
Unnamed optometrist,medical,optometrist,38.4768226,-77.416123
KidMed Pediatric Urgent Care,medical,doctors,38.4753863,-77.4164905
Unnamed dentist,medical,dentist,38.4761355,-77.4234151
Unnamed doctors,medical,doctors,38.4687137,-77.4654373
Nurse's office entrance,medical,hospital,39.0140233,-77.1126619
Laurel Orthopedic and Medical Supply Store,medical,medical_supply,39.1053711,-76.8469522
First Medical Associates,medical,doctors,39.3706758,-76.4728636
Unnamed dentist,medical,dentist,38.637551,-77.299638
Inova Schar Heart and Vascular,medical,hospital,38.8573056,-77.2295346
Inova Fairfax Surgery Center,medical,hospital,38.8574379,-77.2289147
Inova L.J. Murphy Children's Hospital,medical,hospital,38.856508,-77.227209
Inova Women's Hospital,medical,hospital,38.8570354,-77.2270265
Children's Emergency,medical,hospital,38.8587249,-77.2268724
Adult Emergency,medical,hospital,38.8576228,-77.226552
Excelsia Injury Care,medical,yes,39.6099698,-75.8289099
Unnamed clinic,medical,clinic,39.6086975,-75.8329959
Unnamed dentist,medical,dentist,39.091886,-77.1742324
Young & Well,medical,occupational_therapist,39.0918928,-77.1742009
The Stretch Zone,medical,alternative,39.4120998,-76.61855
Jacob's Chiropractic,medical,alternative,38.845417,-77.0777326
Unleashing Potential,medical,psychotherapist,39.3961516,-76.8639908
Unnamed dentist,medical,dentist,39.3970324,-76.92267
Quest Diagnostics,medical,laboratory,39.4015397,-76.9405437
Unnamed doctors,medical,doctors,39.4057916,-76.9499758
Elegant Dental Care,medical,dentist,39.2143332,-76.8705658
Huntington Dental,medical,dentist,38.7897919,-77.0655768
Eleanor Fisher,medical,midwife,38.9818842,-77.0970204
The GW Medical Faculty Associates,medical,doctors,38.9818938,-77.0969036
GW Neurology - Bethesda,medical,doctors,38.9818973,-77.0968131
Sheetal Sheth,medical,doctors,38.9818782,-77.0970939
Smile and Company,medical,dentist,38.9814353,-77.093296
Lexington Plastic Surgeons,medical,doctors,38.8040604,-76.9808311
The Joint Chiropractic,medical,alternative,38.9091039,-77.0321812
MedExpress,medical,clinic,39.1857425,-78.1330049
Cultura,medical,doctors,38.9591945,-77.0843823
Psychological Counseling Therapies,medical,psychotherapist,39.4577406,-77.964217
North Laurel Health Center,medical,clinic,39.1167953,-76.8364222
"Access Dental Care, LLC",medical,dentist,39.1221167,-76.8453361
Passport Health Alexandria Travel Clinic,medical,clinic,38.8086557,-77.08765
Passport Health Silver Spring Travel Clinic,medical,clinic,39.0200837,-76.9731755
Chesapeake Smiles Dental Care,medical,dentist,39.1011951,-76.7169822
Total Healthcare,medical,clinic,39.1010785,-76.7170318
CARE - Clinics for Abortion & Reproductive Excellence,medical,clinic,39.0264751,-77.1252612
Passport Health Bethesda Travel Clinic,medical,clinic,39.0264351,-77.1252143
Passport Health Bowie Travel Clinic,medical,clinic,38.9730572,-76.7572334
Passport Health Frederick Travel Clinic,medical,clinic,39.4136461,-77.4185879
Passport Health Rockville Travel Clinic,medical,clinic,39.0831656,-77.1461439
Passport Health Washington DC Travel Clinic,medical,clinic,38.9050189,-77.0429346
Passport Health Ashburn Travel Clinic,medical,clinic,39.018645,-77.5189022
Passport Health Charlottesville Travel Clinic,medical,clinic,38.0916401,-78.473722
Passport Health Falls Church Travel Clinic,medical,clinic,38.9078028,-77.2141928
Passport Health Fredericksburg Travel Clinic,medical,clinic,38.2973604,-77.4943381
Passport Health Reston Travel Clinic,medical,clinic,38.9482229,-77.3304545
Passport Health Gainesville Travel Clinic,medical,clinic,38.8028501,-77.6018005
Passport Health Winchester Travel Clinic,medical,clinic,39.1685514,-78.1726627
American Institute of Child and Adolescent Psychiatry,medical,doctors,38.9379847,-77.0738845
Triple Track Clinical Services,medical,yes,38.9300021,-77.0641315
Med Star Health Urgent Care,medical,clinic,39.447153,-77.3957052
BioLife Plasma Services,medical,blood_donation,39.6933822,-75.6655349
Kind Heart Wellness Services,medical,psychotherapist,39.5108922,-76.1634025
Omni Vascular and Diabetes Wound Care Center,medical,doctors,39.5111085,-76.1630541
Glen Burnie Dental Care,medical,dentist,39.1700175,-76.6432006
Elite Dental,medical,dentist,39.0381454,-77.0503162
Total Dental Arts,medical,dentist,38.8345315,-77.4543004
Rugby Dental Arts,medical,dentist,38.0385003,-78.4872864
Canton Crossing Dental - Baltimore,medical,dentist,39.2826583,-76.5670922
Christopher Ann E DDS,medical,dentist,39.2863501,-76.5711517
Canton Smile Studio,medical,dentist,39.2801768,-76.5755399
Canton Dental Associates,medical,dentist,39.2789392,-76.5779116
Be More Dental,medical,dentist,39.2753449,-76.5687916
Chesapeake Pediatric Dental Group,medical,dentist,39.2783166,-76.5620472
Acosta & Associates Dental Practice,medical,dentist,39.2877357,-76.593874
Fells Point Dental,medical,dentist,39.2805781,-76.5891238
East Baltimore Medical Center,medical,doctors,39.3017693,-76.6027736
